,mun_name,mun_pop,male_pop,fem_pop,swiss_pop,swiss_male,swiss_fem,foreign_pop,foreign_male,foreign_fem,swiss_promille,foreign_promille,can_name,can_population,can_male_pop,can_fem_pop,can_swiss_pop,can_swiss_male,can_swiss_fem,can_foreign_pop,can_foreign_male,can_foreign_fem,can_swiss_promille,can_foreign_promille,district
0,1401 ALPNACH,3556,1881,1675,3179,1623,1556,377,258,119,894,10,OBWALDEN,25865,13256,12609,24103,12179,11924,1762,1077,685,932,6,1
1,1402 ENGELBERG,2963,1549,1414,2729,1417,1312,234,132,102,921,7,OBWALDEN,25865,13256,12609,24103,12179,11924,1762,1077,685,932,6,1
2,1403 GISWIL,2595,1371,1224,2518,1318,1200,77,53,24,970,3,OBWALDEN,25865,13256,12609,24103,12179,11924,1762,1077,685,932,6,1
3,1404 KERNS,4200,2052,2148,4050,1979,2071,150,73,77,964,3,OBWALDEN,25865,13256,12609,24103,12179,11924,1762,1077,685,932,6,1
4,1405 LUNGERN,1773,915,858,1726,880,846,47,35,12,973,2,OBWALDEN,25865,13256,12609,24103,12179,11924,1762,1077,685,932,6,1
5,1406 SACHSELN,3406,1737,1669,3182,1599,1583,224,138,86,934,6,OBWALDEN,25865,13256,12609,24103,12179,11924,1762,1077,685,932,6,1
6,1407 SARNEN,7372,3751,3621,6719,3363,3356,653,388,265,911,8,OBWALDEN,25865,13256,12609,24103,12179,11924,1762,1077,685,932,6,1
